block,lot,cartodb_id,plan_id,disposition_filterable,in_596,bbl
7013,53,445786,10398,residential,false,3070130053
7008,57,445787,10398,residential,false,3070080057
7008,32,445788,10398,residential,false,3070080032
7008,31,445789,10398,residential,false,3070080031
7010,74,445790,10398,residential,false,3070100074
7012,5,445791,10398,residential,false,3070120005
7009,27,445792,10398,residential,false,3070090027
6978,10,445793,10438,"commercial, community facility",false,3069780010
6962,109,445794,10438,"commercial, community facility",false,3069620109
7010,66,445795,10398,residential,false,3070100066
7052,34,445796,10398,residential,false,3070520034
7018,42,445797,10398,"residential, commercial",false,3070180042
6956,47,445798,10438,"public, semi-public, open space",false,3069560047
7046,1,445799,10398,residential,false,3070460001
7013,40,445800,10398,residential,false,3070130040
7009,7,445801,10398,residential,false,3070090007
7020,16,445802,10398,residential,false,3070200016
7009,28,445803,10398,residential,false,3070090028
7006,39,445804,10398,residential,false,3070060039
7012,28,445805,10398,residential,false,3070120028
6956,12,445806,10438,"public, semi-public, open space",false,3069560012
7008,38,445807,10398,residential,false,3070080038
7060,4,445808,10398,commercial,true,3070600004
7010,30,445809,10398,"residential, commercial",false,3070100030
7013,27,445810,10398,residential,false,3070130027
7010,64,445811,10398,"residential, commercial",false,3070100064
7018,62,445812,10398,residential,false,3070180062
7060,44,445813,10398,commercial,false,3070600044
6961,5,445814,10438,"commercial, community facility",false,3069610005
6961,11,445815,10438,"commercial, community facility",false,3069610011
7013,70,445816,10398,residential,false,3070130070
7005,65,445817,10398,residential,false,3070050065
6956,55,445818,10438,"public, semi-public, open space",false,3069560055
7051,145,445819,10398,commercial,false,3070510145
7010,19,445820,10398,residential,false,3070100019
7060,32,445821,10398,commercial,false,3070600032
6961,10,445822,10438,"commercial, community facility",false,3069610010
6962,6,445823,10438,"commercial, community facility",false,3069620006
7012,79,445824,10398,residential,false,3070120079
6961,83,445825,10438,"commercial, community facility",false,3069610083
7010,22,445826,10398,residential,false,3070100022
7006,51,445827,10398,residential,false,3070060051
6963,1,445828,10438,"commercial, community facility",false,3069630001
7008,30,445829,10398,residential,false,3070080030
7006,50,445830,10398,residential,false,3070060050
7012,3,445850,10398,residential,false,3070120003
6961,28,445831,10438,"commercial, community facility",false,3069610028
7013,73,445832,10398,residential,false,3070130073
7051,38,445833,10398,commercial,false,3070510038
7009,25,445834,10398,residential,false,3070090025
7005,54,445835,10398,residential,false,3070050054
6995,32,445836,10397,industrial,false,3069950032
7006,25,445837,10398,residential,false,3070060025
15962,7,452611,10442,residential,true,4159620007
6961,50,445838,10438,"commercial, community facility",false,3069610050
7013,46,445839,10398,residential,false,3070130046
7060,22,445840,10398,commercial,true,3070600022
7006,65,445841,10398,residential,false,3070060065
7005,58,445842,10398,residential,false,3070050058
6961,36,445843,10438,"commercial, community facility",false,3069610036
7051,41,445844,10398,commercial,false,3070510041
7010,37,445845,10398,"residential, commercial",false,3070100037
7004,42,445846,10398,residential,false,3070040042
7005,43,445847,10398,residential,false,3070050043
6956,13,445848,10438,"public, semi-public, open space",false,3069560013
7051,171,445849,10398,commercial,false,3070510171
7006,52,445851,10398,residential,false,3070060052
7013,43,445852,10398,residential,false,3070130043
7049,7,445853,10398,commercial,false,3070490007
6956,56,445854,10438,"public, semi-public, open space",false,3069560056
7009,6,445855,10398,residential,false,3070090006
7051,46,445856,10398,commercial,false,3070510046
7008,73,445857,10398,residential,false,3070080073
7051,140,445858,10398,commercial,false,3070510140
6962,108,445859,10438,"commercial, community facility",false,3069620108
7051,142,445860,10398,commercial,false,3070510142
7013,37,445861,10398,residential,false,3070130037
7051,439,445862,10398,commercial,false,3070510439
7013,80,445863,10398,residential,false,3070130080
7008,65,445864,10398,residential,false,3070080065
7005,61,445865,10398,residential,false,3070050061
7012,7,445866,10398,residential,false,3070120007
7018,63,445867,10398,residential,false,3070180063
7015,40,445868,10398,"community facility, public, semi-public",false,3070150040
7051,57,445869,10398,commercial,false,3070510057
7009,17,445870,10398,residential,false,3070090017
7008,4,445871,10398,residential,false,3070080004
7012,32,445872,10398,"community facility, public, semi-public",false,3070120032
7008,61,445873,10398,residential,false,3070080061
7005,44,445874,10398,residential,false,3070050044
6978,2,445875,10438,"commercial, community facility",false,3069780002
6956,23,445876,10438,"public, semi-public, open space",false,3069560023
7018,58,445877,10398,residential,false,3070180058
6961,79,445878,10438,"commercial, community facility",false,3069610079
7013,79,445879,10398,residential,false,3070130079
6961,32,445880,10438,"commercial, community facility",false,3069610032
7005,56,445881,10398,residential,false,3070050056
6956,18,445882,10438,"public, semi-public, open space",false,3069560018
7010,31,445883,10398,"residential, commercial",false,3070100031
7011,66,445884,10398,residential,false,3070110066
7004,46,445885,10398,residential,false,3070040046
7006,22,445886,10398,residential,false,3070060022
7008,76,445887,10398,residential,false,3070080076
6961,62,445888,10438,"commercial, community facility",false,3069610062
7051,141,445889,10398,commercial,false,3070510141
7004,1,445890,10398,residential,false,3070040001
7021,40,445891,10398,residential,false,3070210040
7005,64,445892,10398,residential,false,3070050064
7012,13,445893,10398,residential,false,3070120013
7006,27,445894,10398,residential,false,3070060027
7009,20,445895,10398,residential,false,3070090020
6997,187,445896,10397,industrial,false,3069970187
7013,21,445897,10398,residential,false,3070130021
7012,35,445898,10398,"community facility, public, semi-public",false,3070120035
6956,25,445899,10438,"public, semi-public, open space",false,3069560025
7012,86,445900,10398,residential,false,3070120086
6961,6,445901,10438,"commercial, community facility",false,3069610006
7008,10,445902,10398,residential,false,3070080010
6978,5,445903,10438,"commercial, community facility",false,3069780005
7005,41,445904,10398,residential,false,3070050041
6961,17,445905,10438,"commercial, community facility",false,3069610017
7005,34,445906,10398,residential,false,3070050034
6978,1,445907,10438,"commercial, community facility",false,3069780001
7013,30,445908,10398,residential,false,3070130030
6961,48,445909,10438,"commercial, community facility",false,3069610048
6962,105,445910,10438,"commercial, community facility",false,3069620105
7051,138,445931,10398,commercial,false,3070510138
7010,63,445911,10398,"residential, commercial",false,3070100063
7006,56,445912,10398,residential,false,3070060056
7005,46,445913,10398,residential,false,3070050046
6956,35,445914,10438,"public, semi-public, open space",false,3069560035
6961,63,445915,10438,"commercial, community facility",false,3069610063
7006,60,445916,10398,residential,false,3070060060
7006,58,445917,10398,residential,false,3070060058
6961,78,445918,10438,"commercial, community facility",false,3069610078
7019,31,445919,10398,residential,false,3070190031
7012,30,445920,10398,residential,false,3070120030
6961,53,445921,10438,"commercial, community facility",false,3069610053
7006,62,445922,10398,residential,false,3070060062
7011,67,445923,10398,residential,false,3070110067
6961,70,445924,10438,"commercial, community facility",false,3069610070
6956,14,445925,10438,"public, semi-public, open space",false,3069560014
7010,78,445926,10398,residential,false,3070100078
6961,8,445927,10438,"commercial, community facility",false,3069610008
7051,33,445928,10398,commercial,false,3070510033
7008,21,445929,10398,residential,false,3070080021
7008,75,445930,10398,residential,false,3070080075
6961,24,445932,10438,"commercial, community facility",false,3069610024
6956,66,445933,10438,"public, semi-public, open space",false,3069560066
7006,33,445934,10398,residential,false,3070060033
7013,28,445935,10398,residential,false,3070130028
7004,73,445936,10398,residential,false,3070040073
6961,54,445937,10438,"commercial, community facility",false,3069610054
7006,38,445938,10398,residential,false,3070060038
7060,1,445939,10398,commercial,true,3070600001
7022,19,445940,10398,residential,false,3070220019
6956,46,445941,10438,"public, semi-public, open space",false,3069560046
6961,18,445942,10438,"commercial, community facility",false,3069610018
7013,35,445943,10398,residential,false,3070130035
7005,53,445944,10398,residential,false,3070050053
6956,30,445945,10438,"public, semi-public, open space",false,3069560030
7008,28,445946,10398,residential,false,3070080028
7060,48,445947,10398,commercial,true,3070600048
7012,76,445948,10398,residential,false,3070120076
6961,15,445949,10438,"commercial, community facility",false,3069610015
6956,33,445950,10438,"public, semi-public, open space",false,3069560033
7012,74,445951,10398,residential,false,3070120074
7048,6,445952,10398,commercial,true,3070480006
7013,56,445953,10398,residential,false,3070130056
7045,31,445954,10398,residential,false,3070450031
7009,19,445955,10398,residential,false,3070090019
6961,4,445956,10438,"commercial, community facility",false,3069610004
7013,47,445957,10398,residential,false,3070130047
7012,72,445958,10398,residential,false,3070120072
7009,42,445959,10398,"residential, commercial",false,3070090042
6956,61,445960,10438,"public, semi-public, open space",false,3069560061
7010,26,445961,10398,residential,false,3070100026
7014,2,445962,10398,residential,false,3070140002
7010,28,445963,10398,residential,false,3070100028
7004,47,445964,10398,residential,false,3070040047
7009,73,445965,10398,residential,false,3070090073
7009,5,445966,10398,residential,false,3070090005
7005,59,445967,10398,residential,false,3070050059
7006,40,445968,10398,residential,false,3070060040
7011,64,445969,10398,residential,false,3070110064
7009,31,445970,10398,residential,false,3070090031
7018,7,445971,10398,"industrial, commercial",true,3070180007
7006,45,445972,10398,residential,false,3070060045
7005,36,445973,10398,residential,false,3070050036
6956,28,445974,10438,"public, semi-public, open space",false,3069560028
7023,71,445975,10398,residential,false,3070230071
7004,43,445976,10398,residential,false,3070040043
7013,49,445977,10398,residential,false,3070130049
7061,16,445978,10398,commercial,true,3070610016
6961,34,445979,10438,"commercial, community facility",false,3069610034
7051,37,445980,10398,commercial,false,3070510037
7060,5,445981,10398,commercial,true,3070600005
6961,20,445982,10438,"commercial, community facility",false,3069610020
7010,79,445983,10398,residential,false,3070100079
7008,23,445984,10398,residential,false,3070080023
7004,37,445985,10398,residential,false,3070040037
7061,14,445986,10398,commercial,false,3070610014
7012,11,445987,10398,residential,false,3070120011
6961,80,445988,10438,"commercial, community facility",false,3069610080
6978,22,445989,10438,"commercial, community facility",true,3069780022
7005,51,445990,10398,residential,false,3070050051
15962,14,452612,10442,residential,true,4159620014
6961,67,445991,10438,"commercial, community facility",false,3069610067
7013,31,446011,10398,residential,false,3070130031
6961,45,445992,10438,"commercial, community facility",false,3069610045
7006,41,445993,10398,residential,false,3070060041
7006,61,445994,10398,residential,false,3070060061
7018,30,445995,10398,"industrial, commercial",true,3070180030
7012,31,445996,10398,residential,false,3070120031
7051,139,445997,10398,commercial,false,3070510139
6961,71,445998,10438,"commercial, community facility",false,3069610071
7010,36,445999,10398,"residential, commercial",false,3070100036
6961,38,446000,10438,"commercial, community facility",false,3069610038
7013,36,446001,10398,residential,false,3070130036
7013,39,446002,10398,residential,false,3070130039
